,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
618,TFT6_Augment_CelestialBlessing1,TFT6_Augment_TinyTitans,TFT6_Augment_PortableForge,2,"['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_ArchangelsStaff', 'TFT4_Item_OrnnDeathsDefiance', 'TFT_Item_GuardianAngel']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
619,TFT6_Augment_Electrocharge2,TFT6_Augment_Meditation1,TFT6_Augment_PortableForge,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_RedBuff', 'TFT_Item_UnstableConcoction']","['TFT7_DragonPurple', 2, 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']","['TFT7_Sona', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_RunaansHurricane', 'TFT_Item_StatikkShiv']","['TFT7_Zoe', 2, 'TFT_Item_Chalice', 'TFT_Item_StatikkShiv', 'TFT_Item_PowerGauntlet']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
620,TFT6_Augment_Electrocharge2,TFT6_Augment_CelestialBlessing1,TFT6_Augment_Ascension,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Bloodthirster', 'TFT_Item_HextechGunblade']","['TFT7_Tristana', 2, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT7_Item_MysticEmblemItem', 'TFT_Item_ZekesHerald']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
621,TFT6_Augment_Ascension,TFT7_Augment_JadeEternalProtection,TFT7_Augment_AxiomArc2,7,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_Redemption']","['TFT7_DragonGreen', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_DragonGreen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,,,,
622,TFT7_Augment_ClutteredMind,TFT6_Augment_Ascension,TFT6_Augment_CyberneticShell3,6,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_Hecarim', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_RabadonsDeathcap']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 1, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']",,,,,
623,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_AstralTrait,TFT7_Augment_SwiftshotTrait,5,"['TFT7_Skarner', 3, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT7_Item_MageEmblemItem', 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw']","['TFT7_AurelionSol', 1, 'TFT_Item_StatikkShiv', 'TFT7_Item_SwiftshotEmblemItem', 'noItems']",,,,,,
624,TFT6_Augment_TradeSector,TFT6_Augment_SecondWind1,TFT7_Augment_GadgetExpert,3,"['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_BrambleVest']","['TFT7_Sona', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_RunaansHurricane', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
625,TFT7_Augment_ClutteredMind,TFT7_Augment_AxiomArc1,TFT6_Augment_CelestialBlessing2,4,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Quicksilver', 'TFT_Item_ArchangelsStaff']","['TFT7_Neeko', 2, 'TFT_Item_GiantsBelt', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_PowerGauntlet', 'TFT_Item_RapidFireCannon', 'noItems']",,,,,
626,TFT7_Augment_AFK,TFT6_Augment_TradeSectorPlus,TFT6_Augment_BlueBattery2,2,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_NeedlesslyLargeRod', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Pyke', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction', 'TFT_Item_RabadonsDeathcap']","['TFT7_Soraka', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']",,,,
627,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_PortableForge,6,"['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_ChainVest']","['TFT7_Talon', 2, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_UnstableConcoction', 'TFT_Item_InfinityEdge']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT4_Item_OrnnDeathsDefiance']","['TFT7_Yasuo', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,,
628,TFT7_Augment_RevelEmblem2,TFT6_Augment_Weakspot,TFT7_Augment_DragonHorde,7,"['TFT7_TahmKench', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 1, 'TFT_Item_PowerGauntlet', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_ForceOfNature', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_DragonBlue', 2, 'TFT7_Item_RevelEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Sona', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'noItems']",,,,,
629,TFT7_Augment_CannoneerEmblem,TFT6_Augment_PandorasItems,TFT6_Augment_SecondWind1,7,"['TFT7_Tristana', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RecurveBow', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 1, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,,
630,TFT6_Augment_SalvageBin,TFT6_Augment_SecondWind2,TFT6_Augment_PortableForge,7,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT4_Item_OrnnEternalWinter', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Bloodthirster', 'TFT_Item_SeraphsEmbrace']",,,,,
631,TFT6_Augment_Twins2,TFT6_Augment_PandorasItems,TFT6_Augment_SecondWind2,7,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_RapidFireCannon', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']","['TFT7_Shen', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']",,,,,
632,TFT6_Augment_TomeOfTraits1,TFT6_Augment_TradeSectorPlus,TFT6_Augment_Meditation2,7,"['TFT7_Heimerdinger', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_HextechGunblade', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT7_Item_RevelEmblemItem', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
633,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_SecondWind1,TFT6_Augment_ComponentGrabBag,8,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SparringGloves']","['TFT7_DragonPurple', 1, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Sona', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
634,TFT6_Augment_MetabolicAccelerator,TFT6_Augment_PandorasItems,TFT6_Augment_SecondWind2,6,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitanicHydra']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SpearOfShojin']","['TFT7_Sona', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_IonicSpark']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
635,TFT6_Augment_SecondWind2,TFT7_Augment_BruiserTrait,TFT7_Augment_DragonAlliance,4,"['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_NegatronCloak', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_GuardianAngel', 'TFT7_Item_MirageEmblemItem', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_ZekesHerald', 'TFT_Item_ZekesHerald']","['TFT7_Yasuo', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin']",,,,,
636,TFT7_Augment_MirageTrait,TFT6_Augment_Ascension,TFT6_Augment_TomeOfTraits1,2,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_RedBuff', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Yasuo', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'TFT_Item_UnstableConcoction']","['TFT7_Pyke', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']",,,,,
637,TFT6_Augment_TrueTwos,TFT6_Augment_SecondWind1,TFT6_Augment_ComponentGrabBag,1,"['TFT7_Leona', 3, 'TFT_Item_IonicSpark', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon', 'TFT_Item_Quicksilver']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_RedBuff', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Morellonomicon', 'TFT_Item_HextechGunblade']","['TFT7_Yasuo', 2, 'TFT_Item_Deathblade', 'TFT_Item_TitansResolve', 'TFT_Item_LastWhisper']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",,,,
638,TFT7_Augment_LivingForge,TFT7_Augment_AxiomArc1,TFT6_Augment_Ascension,5,"['TFT7_Nami', 1, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 3, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest']","['TFT7_Ornn', 2, 'TFT4_Item_OrnnRanduinsSanctum', 'TFT_Item_RedBuff', 'TFT4_Item_OrnnZhonyasParadox']","['TFT7_Zoe', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_SpearOfShojin', 'TFT7_Item_MageEmblemItem', 'TFT_Item_Bloodthirster']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,,
639,TFT6_Augment_CelestialBlessing2,TFT6_Augment_RadiantRelics,TFT6_Augment_Ascension,3,"['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_Bloodthirster', 'TFT_Item_HextechGunblade']","['TFT7_DragonGreen', 2, 'TFT5_Item_TitansResolveRadiant', 'TFT_Item_UnstableConcoction', 'TFT_Item_GuardianAngel']","['TFT7_Sona', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_GargoyleStoneplate']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon', 'TFT_Item_ArchangelsStaff']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
640,TFT6_Augment_MaxLevel10,TFT7_Augment_JadeEternalProtection,TFT6_Augment_SecondWind2,1,"['TFT7_Taric', 2, 'TFT_Item_BrambleVest', 'noItems', 'noItems']","['TFT7_Gnar', 1, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_HextechGunblade']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_RedBuff']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,,,
641,TFT7_Augment_PandorasBench,TFT6_Augment_PortableForge,TFT7_Augment_DragonmancerInspire,8,"['TFT7_Gnar', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'TFT4_Item_OrnnRocketPropelledFist', 'TFT_Item_TearOfTheGoddess', 'noItems']","['TFT7_LeeSin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,,,
642,TFT6_Augment_Electrocharge1,TFT6_Augment_TradeSectorPlus,TFT7_Augment_CursedCrown,7,"['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
643,TFT7_Augment_BandOfThieves1,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_TomeOfTraits1,8,"['TFT7_Vladimir', 1, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Nami', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Sylas', 2, 'TFT_Item_BrambleVest', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Anivia', 1, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_RecurveBow', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_IonicSpark']","['TFT7_AurelionSol', 1, 'TFT_Item_Bloodthirster', 'TFT7_Item_MageEmblemItem', 'TFT_Item_JeweledGauntlet']",,,,,
644,TFT7_Augment_GuardianEmblem2,TFT6_Augment_Electrocharge2,TFT6_Augment_TheGoldenEgg,2,"['TFT7_Leona', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'TFT_Item_GargoyleStoneplate']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_InfinityEdge', 'TFT7_Item_WhispersEmblemItem', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_SpearOfShojin', 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_ArchangelsStaff']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,,
645,TFT6_Augment_PortableForge,TFT7_Augment_GuardianEmblem2,TFT6_Augment_JeweledLotus,8,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT4_Item_OrnnDeathsDefiance']","['TFT7_Shen', 3, 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Braum', 2, 'TFT_Item_RedBuff', 'TFT_Item_TitanicHydra', 'TFT_Item_ZekesHerald']","['TFT7_Olaf', 2, 'TFT_Item_ChainVest', 'noItems', 'noItems']",,,,,
646,TFT6_Augment_TriForce2,TFT6_Augment_TinyTitans,TFT6_Augment_SecondWind2,6,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_BFSword', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Chalice', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Twitch', 1, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RunaansHurricane']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']",,,,
647,TFT6_Augment_SecondWind1,TFT6_Augment_JeweledLotus,TFT6_Augment_CelestialBlessing2,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'TFT_Item_HextechGunblade', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_HextechGunblade', 'TFT_Item_GuinsoosRageblade']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_Sona', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
648,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Ascension,TFT6_Augment_Meditation2,7,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster']","['TFT7_Sona', 1, 'TFT_Item_RedBuff', 'TFT_Item_SpearOfShojin', 'noItems']",,,,,,
