,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2331,TFT6_Augment_CyberneticShell2,TFT6_Augment_VerdantVeil,TFT6_Augment_BlueBattery2,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']","['TFT7_Volibear', 3, 'TFT_Item_Chalice', 'TFT_Item_Redemption', 'noItems']",,,,,
2332,TFT7_Augment_EvokerEmblem,TFT6_Augment_GrandGambler,TFT6_Augment_CelestialBlessing2,5,"['TFT7_Heimerdinger', 1, 'TFT7_Item_EvokerEmblemItem', 'noItems', 'noItems']","['TFT7_Jinx', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2333,TFT7_Augment_BestFriends2,TFT6_Augment_VerdantVeil,TFT6_Augment_ThrillOfTheHunt2,5,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Zephyr', 'TFT_Item_Redemption']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_BrambleVest']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
2334,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Electrocharge3,TFT7_Augment_UrfsGrabBag1,3,"['TFT7_Taric', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 1, 'TFT_Item_ForceOfNature', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_Quicksilver', 'TFT_Item_UnstableConcoction', 'TFT_Item_GuinsoosRageblade']","['TFT7_Ryze', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_Shroud', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_GuardianAngel']","['TFT7_Zoe', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,
2335,TFT6_Augment_ForceOfNature,TFT6_Augment_SecondWind1,TFT7_Augment_UrfsGrabBag1,7,"['TFT7_Vladimir', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_TearOfTheGoddess', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_GiantsBelt', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']",,,,
2336,TFT7_Augment_BandOfThieves1,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_TheGoldenEgg,6,"['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_TitanicHydra']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,,
2337,TFT6_Augment_LudensEcho2,TFT7_Augment_JadeEternalProtection,TFT6_Augment_PortableForge,3,"['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Anivia', 3, 'TFT_Item_Morellonomicon', 'TFT_Item_SpearOfShojin', 'TFT_Item_RabadonsDeathcap']","['TFT7_Neeko', 2, 'TFT_Item_Redemption', 'TFT_Item_Shroud', 'TFT4_Item_OrnnEternalWinter']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,,
2338,TFT6_Augment_Electrocharge2,TFT6_Augment_CelestialBlessing2,TFT7_Augment_DragonmancerInspire,5,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel']","['TFT7_Anivia', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_InfinityEdge']","['TFT7_Ornn', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Bloodthirster', 'TFT_Item_DragonsClaw']",,,,
2339,TFT6_Augment_PortableForge,TFT6_Augment_SecondWind1,TFT7_Augment_BigFriend2,1,"['TFT7_Thresh', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_Quicksilver', 'TFT_Item_SeraphsEmbrace']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Illaoi', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_GuinsoosRageblade']","['TFT7_Ornn', 2, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_Redemption', 'TFT_Item_Redemption']","['TFT7_Zoe', 1, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']",,,,,
2340,TFT6_Augment_CyberneticImplants1,TFT7_Augment_MysticTrait,TFT7_Augment_GuildEmblem,3,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_NeedlesslyLargeRod', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT7_Item_GuildEmblemItem', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff']","['TFT7_Zoe', 2, 'TFT_Item_LastWhisper', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']","['TFT7_Bard', 1, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2341,TFT6_Augment_TrueTwos,TFT6_Augment_SecondWind1,TFT7_Augment_GadgetExpert,4,"['TFT7_Heimerdinger', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_LastWhisper', 'TFT_Item_Quicksilver', 'TFT_Item_GuardianAngel']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_Quicksilver', 'TFT_Item_StatikkShiv', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonGold', 2, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_FrozenHeart']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,,
2342,TFT6_Augment_JeweledLotus,TFT7_Augment_BruiserTrait,TFT7_Augment_AstralTrait,4,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_RapidFireCannon', 'TFT_Item_RunaansHurricane']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction', 'TFT_Item_JeweledGauntlet']",,,,,
2343,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_PortableForge,6,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_UnstableConcoction', 'TFT_Item_StatikkShiv']","['TFT7_AurelionSol', 1, 'TFT4_Item_OrnnMuramana', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2344,TFT6_Augment_JeweledLotus,TFT6_Augment_TradeSectorPlus,TFT6_Augment_BlueBattery2,1,"['TFT7_Vladimir', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']","['TFT7_AurelionSol', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2345,TFT7_Augment_CavalierTrait,TFT6_Augment_LudensEcho1,TFT7_Augment_MirageHallucinate,7,"['TFT7_Leona', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_TitansResolve', 'TFT_Item_StatikkShiv', 'TFT_Item_HextechGunblade']",,,,,
2346,TFT6_Augment_JeweledLotus,TFT6_Augment_Ascension,TFT6_Augment_Diversify2,8,"['TFT7_Elise', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_HextechGunblade', 'TFT_Item_FrozenHeart']",,,,,
2347,TFT6_Augment_MaxLevel10,TFT6_Augment_Electrocharge1,TFT6_Augment_ComponentGrabBag,2,"['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest']","['TFT7_Sona', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RedBuff']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
2348,TFT6_Augment_FirstAidKit,TFT6_Augment_TinyTitans,TFT6_Augment_ForceOfNature,3,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption']","['TFT7_Ryze', 2, 'TFT_Item_HextechGunblade', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']","['TFT7_Yasuo', 1, 'TFT_Item_RunaansHurricane', 'TFT_Item_Bloodthirster', 'TFT_Item_Deathblade']",,,,
2349,TFT7_Augment_MirageEmblem,TFT7_Augment_GuildEmblem2,TFT7_Augment_CavalierEmblem,4,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'TFT7_Item_CavalierEmblemItem', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT7_Item_MirageEmblemItem', 'TFT7_Item_GuildEmblemItem', 'TFT_Item_Redemption']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark', 'TFT_Item_Redemption']","['TFT7_Ryze', 1, 'TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",,,,
2350,TFT7_Augment_CavalierForAllUnits,TFT7_Augment_BestFriends1,TFT7_Augment_FirstAidKit2,4,"['TFT7_Vladimir', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Heimerdinger', 2, 'TFT_Item_ForceOfNature', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Illaoi', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_Redemption', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
2351,TFT6_Augment_TrueTwos,TFT7_Augment_ShimmerscaleTrait,TFT7_Augment_UrfsGrabBag2,1,"['TFT7_Aatrox', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT7_Item_ShimmerscaleDiamondHands', 'TFT7_Item_ShimmerscaleGamblersBlade']","['TFT7_LeeSin', 1, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark']","['TFT7_DragonGold', 3, 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_WarmogsArmor']","['TFT7_Zoe', 2, 'TFT_Item_ThiefsGloves', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_ShimmerscaleCrownOfChampions', 'TFT_Item_WarmogsArmor']","['TFT7_Soraka', 1, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_UnstableConcoction', 'TFT_Item_SpearOfShojin']",,,,
2352,TFT6_Augment_Electrocharge2,TFT6_Augment_TradeSectorPlus,TFT7_Augment_CannoneerHotShot,6,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
2353,TFT7_Augment_CannoneerEmblem2,TFT6_Augment_ComponentGrabBag,TFT7_Augment_UrfsGrabBag1,1,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor']","['TFT7_Lulu', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_Zephyr', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SeraphsEmbrace']","['TFT7_Sona', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_ShimmerscaleHeartOfGold']","['TFT7_Bard', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
2354,TFT6_Augment_CyberneticImplants2,TFT7_Augment_AstralTrait,TFT6_Augment_Diversify1,8,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']",,,,
2355,TFT7_Augment_PandorasBench,TFT7_Augment_AxiomArc2,TFT6_Augment_PortableForge,6,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 1, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_BrambleVest', 'TFT_Item_FrozenHeart']",,,,,,
2356,TFT7_Augment_RevelPartyTime,TFT6_Augment_ItemGrabBag2,TFT7_Augment_CannoneerTrait,2,"['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT7_Item_RevelEmblemItem', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_HextechGunblade']","['TFT7_Ornn', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff']","['TFT7_Sona', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_StatikkShiv']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2357,TFT7_Augment_BestFriends1,TFT6_Augment_ForceOfNature,TFT7_Augment_BigFriend,2,"['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_GuardianAngel']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_RabadonsDeathcap', 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_GuardianAngel']",,,
2358,TFT6_Augment_JeweledLotus,TFT7_Augment_GuardianTrait,TFT6_Augment_PortableForge,6,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT4_Item_OrnnInfinityForce']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']",,,,,
2359,TFT6_Augment_BlueBattery2,TFT6_Augment_WindfallPlus,TFT7_Augment_JadeTrait,2,"['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_TitansResolve', 'TFT_Item_DragonsClaw']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_Deathblade', 'TFT_Item_BFSword', 'noItems']",,,,
2360,TFT7_Augment_BruiserTitanicStrength,TFT6_Augment_Weakspot,TFT6_Augment_WindfallPlusPlus,4,"['TFT7_Taric', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_ZekesHerald']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_Morellonomicon']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_FrozenHeart', 'TFT_Item_Quicksilver']","['TFT7_Bard', 1, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']",,,,
2361,TFT6_Augment_SecondWind2,TFT6_Augment_PortableForge,TFT7_Augment_FirstAidKit2,4,"['TFT7_Vladimir', 3, 'TFT4_Item_OrnnRanduinsSanctum', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RapidFireCannon', 'TFT_Item_Deathblade']","['TFT7_Illaoi', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_RedBuff', 'noItems']","['TFT7_AurelionSol', 2, 'noItems', 'noItems', 'noItems']",,,,,
