,0,1,2,3,4,5,6,7,8,9,10,11,12,13
206,TFT7_Augment_MirageTrait,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_SalvageBin,3,"['TFT7_Leona', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_TitanicHydra']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 1, 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver']",,,
207,TFT7_Augment_DragonmancerEmblem,TFT7_Augment_AxiomArc2,TFT7_Augment_SwiftshotEmblem2,4,"['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve', 'TFT_Item_DragonsClaw']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_SwiftshotEmblemItem']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT7_Item_DragonmancerEmblemItem']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_Quicksilver', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']",,
208,TFT7_Augment_MirageTrait,TFT7_Augment_Preparation,TFT6_Augment_SecondWind2,7,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin', 'noItems']",,,,
209,TFT7_Augment_MikaelsGift,TFT6_Augment_CelestialBlessing1,TFT7_Augment_BruiserEmblem,3,"['TFT7_Thresh', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Lillia', 3, 'TFT7_Item_BruiserEmblemItem', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade']","['TFT7_Diana', 3, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'TFT_Item_FrozenHeart']","['TFT7_Ornn', 1, 'TFT_Item_BrambleVest', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,
210,TFT6_Augment_CelestialBlessing2,TFT6_Augment_PortableForge,TFT6_Augment_JeweledLotus,1,"['TFT7_Elise', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT4_Item_OrnnDeathsDefiance']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_MirageEmblemItem', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_BrambleVest', 'TFT_Item_ArchangelsStaff', 'TFT_Item_IonicSpark']",,,
211,TFT7_Augment_AxiomArc2,TFT7_Augment_ShapeshifterTrait,TFT7_Augment_DragonAlliance,3,"['TFT7_DragonPurple', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_DragonGreen', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_HextechGunblade', 'TFT_Item_UnstableConcoction']","['TFT7_DragonBlue', 2, 'TFT7_Item_WhispersEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_DragonGold', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest']",,,,,,
212,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_RagewingEmblem,TFT7_Augment_RagewingTantrum,3,"['TFT7_Sett', 3, 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Shen', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_Redemption', 'TFT_Item_StatikkShiv']","['TFT7_LeeSin', 2, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction', 'TFT_Item_GuardianAngel']",,,
213,TFT7_Augment_WarriorTrait,TFT6_Augment_CelestialBlessing2,TFT6_Augment_PortableForge,8,"['TFT7_Leona', 3, 'TFT4_Item_OrnnRanduinsSanctum', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RecurveBow', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 1, 'noItems', 'noItems', 'noItems']",,,,,
214,TFT6_Augment_ItemGrabBag1,TFT6_Augment_RichGetRicherPlus,TFT7_Augment_ShimmerscaleTrait,6,"['TFT7_Aatrox', 1, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_TitanicHydra']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT7_Item_ShimmerscaleCrownOfChampions', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Chalice', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_BFSword', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_DragonGold', 2, 'TFT_Item_DragonsClaw', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_GargoyleStoneplate']","['TFT7_Zoe', 1, 'TFT7_Item_CannoneerEmblemItem', 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_SpearOfShojin']",,
215,TFT7_Augment_AxiomArc2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_FirstAidKit,5,"['TFT7_Karma', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_JeweledGauntlet']","['TFT7_Gnar', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw']","['TFT7_DragonGreen', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel', 'TFT_Item_InfinityEdge']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,
216,TFT6_Augment_RichGetRicher,TFT6_Augment_Ascension,TFT6_Augment_SecondWind2,2,,,,,,,,,,
217,TFT7_Augment_BestFriends2,TFT7_Augment_Preparation2,TFT6_Augment_BlueBattery2,1,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart', 'TFT_Item_BrambleVest']","['TFT7_Nidalee', 3, 'TFT_Item_ThiefsGloves', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor', 'TFT_Item_Redemption']","['TFT7_AurelionSol', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff']",,
218,TFT6_Augment_PortableForge,TFT6_Augment_PandorasItems,TFT7_Augment_SwiftshotEmblem,3,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'TFT7_Item_SwiftshotEmblemItem', 'noItems', 'noItems']","['TFT7_Ashe', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT4_Item_OrnnObsidianCleaver']","['TFT7_Anivia', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff']","['TFT7_Neeko', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_FrozenHeart', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_DragonGreen', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']",,,
219,TFT6_Augment_LudensEcho1,TFT7_Augment_Preparation,TFT7_Augment_DragonHorde,7,"['TFT7_Lulu', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_NegatronCloak']","['TFT7_AurelionSol', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet']",,,,,
220,TFT6_Augment_CelestialBlessing1,TFT6_Augment_TradeSectorPlus,TFT7_Augment_JadeEternalProtection,5,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon', 'TFT_Item_SpearOfShojin']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_LastWhisper', 'TFT_Item_TearOfTheGoddess']",,,
221,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThriftShop,TFT7_Augment_UrfsGrabBag2,8,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_ShimmerscaleGamblersBlade', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']",,,
222,TFT7_Augment_DragonmancerEmblem,TFT7_Augment_ShapeshifterTrait,TFT6_Augment_MakeshiftArmor2,3,"['TFT7_Sett', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_IonicSpark', 'TFT7_Item_DragonmancerEmblemItem']","['TFT7_Elise', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper']","['TFT7_Hecarim', 2, 'TFT_Item_Redemption', 'TFT_Item_NegatronCloak', 'TFT_Item_HextechGunblade']","['TFT7_Neeko', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve']",,
223,TFT6_Augment_CelestialBlessing1,TFT7_Augment_PandorasBench,TFT7_Augment_UrfsGrabBag1,7,"['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Ornn', 1, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest']",,,,
224,TFT7_Augment_AssassinEmblem,TFT6_Augment_PandorasItems,TFT6_Augment_ThrillOfTheHunt1,6,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 3, 'TFT_Item_Bloodthirster', 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sylas', 1, 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_StatikkShiv', 'TFT_Item_SeraphsEmbrace']","['TFT7_Sylas', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Pyke', 1, 'TFT_Item_FrozenHeart', 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor']",,,
225,TFT7_Augment_CannoneerEmblem,TFT6_Augment_Featherweights3,TFT6_Augment_ForceOfNature,8,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']","['TFT7_Jinx', 3, 'TFT_Item_PowerGauntlet', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_Tristana', 2, 'TFT_Item_Deathblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel']","['TFT7_Braum', 2, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart']","['TFT7_Lulu', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_SparringGloves', 'noItems', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
226,TFT7_Augment_MirageEmblem,TFT6_Augment_TinyTitans,TFT7_Augment_MirageTrait,2,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_Bloodthirster', 'TFT_Item_GargoyleStoneplate']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ArchangelsStaff', 'TFT_Item_UnstableConcoction']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",,
227,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_SecondWind1,TFT7_Augment_ShimmerscaleEmblem,4,"['TFT7_Aatrox', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 3, 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT_Item_RapidFireCannon']","['TFT7_Volibear', 2, 'TFT_Item_IonicSpark', 'TFT_Item_HextechGunblade', 'TFT_Item_Redemption']","['TFT7_Talon', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_Redemption', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_IonicSpark']","['TFT7_Zoe', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']","['TFT7_Bard', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT7_Item_ShimmerscaleCrownOfChampions']",,,
228,TFT7_Augment_AstralIntercosmicGifts,TFT6_Augment_SecondWind2,TFT7_Augment_MageEmblem,8,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_MageEmblemItem']","['TFT7_Illaoi', 1, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']",,,
229,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_Ascension,TFT6_Augment_Diversify3,7,"['TFT7_Aatrox', 1, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw']","['TFT7_Zoe', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_SeraphsEmbrace', 'TFT7_Item_ShimmerscaleGoldmancersStaff']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,
230,TFT7_Augment_RagewingTantrum,TFT6_Augment_Ascension,TFT7_Augment_RagewingScorch,5,"['TFT7_Sett', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade']","['TFT7_Shen', 2, 'TFT_Item_Redemption', 'TFT_Item_ZekesHerald', 'TFT_Item_FrozenHeart']","['TFT7_LeeSin', 1, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_IonicSpark', 'TFT_Item_GuinsoosRageblade', 'noItems']",,
231,TFT7_Augment_EvokerEmblem,TFT6_Augment_Ascension,TFT6_Augment_SecondWind2,6,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_NegatronCloak', 'TFT_Item_Redemption', 'TFT7_Item_CannoneerEmblemItem']","['TFT7_Jinx', 2, 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_ZekesHerald', 'TFT_Item_MadredsBloodrazor']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_MageEmblemItem']","['TFT7_Sona', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv']","['TFT7_DragonGold', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_ShimmerscaleMogulsMail']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
232,TFT7_Augment_MirageEmblem,TFT6_Augment_RadiantRelics,TFT6_Augment_JeweledLotus,4,"['TFT7_AoShin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']","['TFT7_AoShin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,,
233,TFT6_Augment_RichGetRicher,TFT7_Augment_AxiomArc2,TFT6_Augment_BinaryAirdrop,1,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_DragonsClaw', 'TFT_Item_Morellonomicon']","['TFT7_Yasuo', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw']","['TFT7_Bard', 2, 'TFT_Item_LastWhisper', 'TFT_Item_BFSword', 'TFT_Item_StatikkShiv']","['TFT7_Shyvana', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_JeweledGauntlet']","['TFT7_Soraka', 2, 'TFT_Item_Zephyr', 'TFT_Item_SparringGloves', 'TFT_Item_Deathblade']",,
234,TFT7_Augment_ClutteredMind,TFT6_Augment_PortableForge,TFT7_Augment_UrfsGrabBag1,1,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_Redemption', 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption']","['TFT7_Hecarim', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT4_Item_OrnnTheCollector', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']","['TFT7_Zoe', 2, 'TFT_Item_RecurveBow', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Yasuo', 2, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_SeraphsEmbrace', 'TFT7_Item_MageEmblemItem']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",,
235,TFT6_Augment_HyperRoll,TFT6_Augment_RadiantRelics,TFT6_Augment_ComponentGrabBag,3,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'noItems', 'noItems', 'noItems']",,,
236,TFT7_Augment_TempestTrait,TFT7_Augment_TomeOfTraits2,TFT7_Augment_ShimmerscaleTrait2,7,"['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT7_Item_TempestEmblemItem', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_DragonGold', 1, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_TitanicHydra', 'TFT_Item_TitansResolve']","['TFT7_Yasuo', 1, 'TFT_Item_RecurveBow', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'noItems']","['TFT7_Soraka', 1, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_SpearOfShojin']",,,
237,TFT7_Augment_Preparation2,TFT6_Augment_PandorasItems,TFT7_Augment_FirstAidKit2,1,"['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GiantsBelt', 'TFT_Item_IonicSpark']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_Bloodthirster']","['TFT7_Diana', 3, 'TFT_Item_IonicSpark', 'TFT_Item_PowerGauntlet', 'TFT_Item_Quicksilver']","['TFT7_Yasuo', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet']","['TFT7_Soraka', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']",,
