,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2438,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_Electrocharge1,TFT7_Augment_AxiomArc2,6,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 1, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Bard', 1, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']",,,,
2439,TFT6_Augment_TinyTitans,TFT7_Augment_AxiomArc1,TFT6_Augment_ComponentGrabBag,7,"['TFT7_Kayn', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest']","['TFT7_Diana', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ZekesHerald', 'TFT_Item_FrozenHeart']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_RapidFireCannon', 'noItems']",,,,,
2440,TFT6_Augment_TradeSector,TFT6_Augment_ItemGrabBag1,TFT7_Augment_PandorasBench,4,"['TFT7_Ezreal', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_LeeSin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_StatikkShiv']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RapidFireCannon', 'TFT_Item_SpearOfShojin']",,,,
2441,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Ascension,TFT6_Augment_PortableForge,3,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade']","['TFT7_Shen', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_ZekesHerald', 'TFT_Item_RapidFireCannon']","['TFT7_Lulu', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_HextechGunblade']","['TFT7_Neeko', 2, 'TFT_Item_BrambleVest', 'TFT_Item_Bloodthirster', 'TFT_Item_GargoyleStoneplate']","['TFT7_DragonGreen', 2, 'TFT4_Item_OrnnZhonyasParadox', 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade']","['TFT7_Soraka', 1, 'TFT_Item_PowerGauntlet', 'TFT_Item_RedBuff', 'TFT_Item_SparringGloves']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
2442,TFT7_Augment_CannoneerHotShot,TFT7_Augment_MirageEmblem2,TFT6_Augment_PandorasItems,2,"['TFT7_Leona', 3, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_UnstableConcoction', 'TFT7_Item_MirageEmblemItem', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 2, 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']","['TFT7_Pyke', 2, 'TFT_Item_LastWhisper', 'TFT_Item_Quicksilver', 'TFT7_Item_MirageEmblemItem']",,,,
2443,TFT7_Augment_BruiserEmblem,TFT6_Augment_CyberneticUplink1,TFT7_Augment_UrfsGrabBag1,4,"['TFT7_Vladimir', 2, 'TFT7_Item_BruiserEmblemItem', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 2, 'TFT_Item_Quicksilver', 'TFT_Item_BrambleVest', 'TFT_Item_GiantsBelt']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2444,TFT6_Augment_PandorasItems,TFT6_Augment_GrandGambler,TFT6_Augment_ItemGrabBag1,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Aatrox', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_IonicSpark', 'TFT_Item_BrambleVest', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_DragonGold', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Shroud', 'TFT_Item_JeweledGauntlet']","['TFT7_Zoe', 1, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_Morellonomicon']",,,,,
2445,TFT7_Augment_FirstAidKit2,TFT6_Augment_CelestialBlessing1,TFT6_Augment_CyberneticUplink2,3,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_Redemption', 'TFT_Item_ZekesHerald']","['TFT7_Diana', 2, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']",,,,
2446,TFT6_Augment_TrueTwos,TFT7_Augment_MirageTrait,TFT6_Augment_SalvageBin,5,"['TFT7_Aatrox', 3, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RabadonsDeathcap', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade']",,,,,
2447,TFT6_Augment_TradeSector,TFT6_Augment_CelestialBlessing1,TFT6_Augment_ComponentGrabBag,5,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,
2448,TFT6_Augment_Electrocharge1,TFT6_Augment_PandorasItems,TFT6_Augment_ComponentGrabBag,3,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 3, 'TFT_Item_FrozenHeart', 'TFT_Item_TitansResolve', 'TFT_Item_JeweledGauntlet']","['TFT7_Swain', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RecurveBow', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_TitansResolve', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SeraphsEmbrace']",,,,
2449,TFT6_Augment_JeweledLotus,TFT6_Augment_MaxLevel10,TFT7_Augment_GuildEmblem,4,"['TFT7_Sejuani', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_LastWhisper', 'noItems']","['TFT7_Twitch', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_JeweledGauntlet', 'noItems']",,,,
2450,TFT6_Augment_SecondWind2,TFT6_Augment_RadiantRelics,TFT6_Augment_Ascension,7,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT5_Item_WarmogsArmorRadiant', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'noItems']",,,,,
2451,TFT7_Augment_Preparation,TFT6_Augment_TomeOfTraits1,TFT6_Augment_MaxLevel10,3,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_Zephyr', 'TFT_Item_SpearOfShojin']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_NegatronCloak']","['TFT7_Yasuo', 1, 'TFT_Item_Shroud', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_TitansResolve']","['TFT7_Bard', 1, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
2452,TFT7_Augment_JadeTrait,TFT6_Augment_MaxLevel10,TFT6_Augment_TomeOfTraits1,4,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_UnstableConcoction']","['TFT7_Bard', 2, 'TFT7_Item_SwiftshotEmblemItem', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Quicksilver', 'noItems']",,,
2453,TFT7_Augment_PandorasBench,TFT7_Augment_WarriorTiamat,TFT7_Augment_UrfsGrabBag1,6,"['TFT7_Leona', 1, 'TFT_Item_GiantsBelt', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_LastWhisper', 'TFT_Item_InfinityEdge', 'noItems']",,,,,
2454,TFT7_Augment_Bloodlust1,TFT7_Augment_BandOfThieves1,TFT7_Augment_GadgetExpert,7,"['TFT7_Aatrox', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_IonicSpark']","['TFT7_Kayn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Volibear', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Quicksilver', 'TFT_Item_RabadonsDeathcap']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_StatikkShiv', 'TFT_Item_GuinsoosRageblade']","['TFT7_Bard', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Bloodthirster', 'TFT_Item_DragonsClaw']","['TFT7_Soraka', 1, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT7_Item_ShimmerscaleMogulsMail']",,,,,
2455,TFT6_Augment_HyperRoll,TFT6_Augment_TradeSectorPlus,TFT6_Augment_TomeOfTraits1,6,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction', 'TFT_Item_GuinsoosRageblade']","['TFT7_Yasuo', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve', 'TFT_Item_HextechGunblade']","['TFT7_Bard', 1, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']",,,,
2456,TFT6_Augment_LudensEcho2,TFT6_Augment_HighEndShopping,TFT6_Augment_SalvageBin,6,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
2457,TFT7_Augment_DragonmancerEmblem2,TFT7_Augment_DragonmancerInspire,TFT7_Augment_TempestEyeOfTheStorm,2,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'TFT_Item_StatikkShiv']","['TFT7_Volibear', 2, 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon']","['TFT7_Anivia', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_GiantsBelt', 'TFT_Item_Deathblade']","['TFT7_Ornn', 2, 'TFT_Item_Zephyr', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']",,,,
2458,TFT7_Augment_CannoneerEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_RevelPartyFavors,3,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest', 'TFT_Item_TitanicHydra']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ZekesHerald']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_Sona', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_InfinityEdge', 'noItems']",,,,
2459,TFT6_Augment_RichGetRicher,TFT6_Augment_ThriftShop,TFT6_Augment_CelestialBlessing1,2,"['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_GuardianAngel', 'TFT_Item_Bloodthirster']","['TFT7_Soraka', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_Chalice', 'TFT_Item_SeraphsEmbrace']",,,,
2460,TFT6_Augment_JeweledLotus,TFT7_Augment_CannoneerTrait,TFT7_Augment_CannoneerHotShot,4,"['TFT7_Senna', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'TFT_Item_BrambleVest', 'TFT_Item_Redemption', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_Deathblade', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT_Item_Spatula', 'TFT_Item_Redemption']","['TFT7_Sona', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_Quicksilver', 'TFT_Item_HextechGunblade']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2461,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SecondWind1,TFT7_Augment_JadeEternalProtection,8,"['TFT7_Ezreal', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Taric', 3, 'TFT_Item_PowerGauntlet', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,,,,,
2462,TFT6_Augment_Ascension,TFT6_Augment_Weakspot,TFT6_Augment_ComponentGrabBag,2,"['TFT7_Vladimir', 3, 'TFT_Item_NeedlesslyLargeRod', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_PowerGauntlet', 'TFT_Item_FrozenHeart']","['TFT7_Nami', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GiantsBelt']","['TFT7_Xayah', 2, 'noItems', 'noItems', 'noItems']",,,,,
2463,TFT7_Augment_RagewingEmblem,TFT6_Augment_CelestialBlessing3,TFT6_Augment_JeweledLotus,2,"['TFT7_Senna', 3, 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade', 'TFT_Item_ZekesHerald']","['TFT7_TahmKench', 3, 'TFT_Item_BrambleVest', 'TFT_Item_FrozenHeart', 'TFT_Item_DragonsClaw']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT7_Item_RagewingEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_Deathblade', 'TFT_Item_JeweledGauntlet']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
2464,TFT7_Augment_Bloodlust1,TFT7_Augment_BruiserPersonalTraining,TFT6_Augment_PortableForge,1,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_RapidFireCannon', 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade']","['TFT7_Shen', 2, 'TFT4_Item_OrnnRanduinsSanctum', 'TFT7_Item_CavalierEmblemItem', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_FrozenHeart', 'TFT_Item_BrambleVest']","['TFT7_Olaf', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RapidFireCannon', 'TFT_Item_Bloodthirster']","['TFT7_DragonBlue', 1, 'TFT_Item_ThiefsGloves', 'noItems', 'noItems']",,,,
2465,TFT6_Augment_Ascension,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_ForceOfNature,8,"['TFT7_Karma', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff']","['TFT7_Leona', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'TFT_Item_ChainVest']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_GiantsBelt', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
2466,TFT6_Augment_SalvageBin,TFT7_Augment_BruiserTrait,TFT6_Augment_PortableForge,7,"['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT4_Item_OrnnTheCollector']","['TFT7_Ornn', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_Spatula', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,,,
2467,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_TomeOfTraits2,TFT7_Augment_ShimmerscaleTrait,8,"['TFT7_Sett', 1, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']","['TFT7_Aatrox', 2, 'TFT_Item_RedBuff', 'TFT7_Item_RagewingEmblemItem', 'TFT7_Item_DragonmancerEmblemItem']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT_Item_GuinsoosRageblade']","['TFT7_Xayah', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_RecurveBow', 'TFT7_Item_ShimmerscaleGamblersBlade']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleHeartOfGold', 'noItems', 'noItems']",,,,,
